trx_id,user_id,date,product,quantity,unit_price,total_price
20250418-00006049,20250406-00002454,2025-04-18 20:03:59.312377979,whole_chicken_1kg,4,58000,232000
20250418-00006049,20250406-00002454,2025-04-18 20:03:59.312377979,vanilla_cake,2,49800,99600
20250418-00006050,20230101-00000002,2025-04-18 19:32:07.906541269,unsalted_butter_200g,1,21400,21400
20250418-00006050,20230101-00000002,2025-04-18 19:32:07.906541269,premium_white_rice_5kg,1,82400,82400
20250418-00006050,20230101-00000002,2025-04-18 19:32:07.906541269,all_purpose_cleaner,1,24400,24400
20250418-00006050,20230101-00000002,2025-04-18 19:32:07.906541269,whole_milk_1L,4,20200,80800
20250418-00006050,20230101-00000002,2025-04-18 19:32:07.906541269,whole_wheat_bread,1,19000,19000
20250418-00006050,20230101-00000002,2025-04-18 19:32:07.906541269,whole_chicken_1kg,1,54500,54500
20250418-00006051,20250303-00002354,2025-04-18 21:00:14.875818727,chocolate_granola_bars_100g,2,25300,50600
20250418-00006051,20250303-00002354,2025-04-18 21:00:14.875818727,mixed_nuts_200g,2,50000,100000
20250418-00006051,20250303-00002354,2025-04-18 21:00:14.875818727,lamb_chop_300g,1,86200,86200
20250418-00006051,20250303-00002354,2025-04-18 21:00:14.875818727,peas_1kg,2,34300,68600
20250419-00006052,20231008-00001124,2025-04-19 02:14:09.022763867,all_purpose_cleaner,4,27400,109600
20250419-00006052,20231008-00001124,2025-04-19 02:14:09.022763867,tuna_fillet_500g,13,59900,778700
20250419-00006052,20231008-00001124,2025-04-19 02:14:09.022763867,salted_butter_200g,7,20700,144900
20250419-00006052,20231008-00001124,2025-04-19 02:14:09.022763867,spinach,9,4300,38700
20250419-00006052,20231008-00001124,2025-04-19 02:14:09.022763867,lettuce,5,2900,14500
20250419-00006052,20231008-00001124,2025-04-19 02:14:09.022763867,greek_yogurt_150g,8,23600,188800
20250419-00006052,20231008-00001124,2025-04-19 02:14:09.022763867,beef_steak_300g,11,65500,720500
20250419-00006052,20231008-00001124,2025-04-19 02:14:09.022763867,potato_chips_150g,1,18000,18000
20250419-00006052,20231008-00001124,2025-04-19 02:14:09.022763867,lettuce,5,3000,15000
20250419-00006052,20231008-00001124,2025-04-19 02:14:09.022763867,mozzarella_cheese_200g,6,52600,315600
20250419-00006052,20231008-00001124,2025-04-19 02:14:09.022763867,corn_1kg,6,30800,184800
20250419-00006052,20231008-00001124,2025-04-19 02:14:09.022763867,white_rice_5kg,9,78300,704700
20250419-00006052,20231008-00001124,2025-04-19 02:14:09.022763867,vegetable_oil_1L,12,22700,272400
20250419-00006052,20231008-00001124,2025-04-19 02:14:09.022763867,apple_juice_750mL,5,34800,174000
20250419-00006052,20231008-00001124,2025-04-19 02:14:09.022763867,chicken_thigh_500g,13,32400,421200
20250419-00006052,20231008-00001124,2025-04-19 02:14:09.022763867,tortilla_chips_150g,2,17000,34000
20250419-00006052,20231008-00001124,2025-04-19 02:14:09.022763867,organic_eggs_10pcs,10,29800,298000
20250419-00006052,20231008-00001124,2025-04-19 02:14:09.022763867,kale,9,5400,48600
20250419-00006053,20230924-00001074,2025-04-19 09:16:18.383361642,mayonnaise,10,14800,148000
20250419-00006053,20230924-00001074,2025-04-19 09:16:18.383361642,lemon_herb_marinade_250mL,11,24400,268400
20250419-00006053,20230924-00001074,2025-04-19 09:16:18.383361642,brown_rice_1kg,9,27900,251100
20250419-00006053,20230924-00001074,2025-04-19 09:16:18.383361642,cheddar_cheese_200g,6,43100,258600
20250419-00006053,20230924-00001074,2025-04-19 09:16:18.383361642,lamb_chop_300g,10,84600,846000
20250419-00006053,20230924-00001074,2025-04-19 09:16:18.383361642,corn_1kg,3,26200,78600
20250419-00006053,20230924-00001074,2025-04-19 09:16:18.383361642,blueberry_muffin,4,8100,32400
20250419-00006053,20230924-00001074,2025-04-19 09:16:18.383361642,whole_chicken_1kg,9,50200,451800
20250419-00006053,20230924-00001074,2025-04-19 09:16:18.383361642,bananas,1,3500,3500
20250419-00006053,20230924-00001074,2025-04-19 09:16:18.383361642,cheese_popcorn_100g,1,12900,12900
20250419-00006053,20230924-00001074,2025-04-19 09:16:18.383361642,instant_coffee_200g,5,17600,88000
20250419-00006053,20230924-00001074,2025-04-19 09:16:18.383361642,shrimp_fresh_500g,11,98900,1087900
20250419-00006053,20230924-00001074,2025-04-19 09:16:18.383361642,italian_dressing_250mL,11,16700,183700
20250419-00006053,20230924-00001074,2025-04-19 09:16:18.383361642,apple_juice_750mL,3,33700,101100
20250419-00006053,20230924-00001074,2025-04-19 09:16:18.383361642,beef_steak_300g,7,70800,495600
20250419-00006053,20230924-00001074,2025-04-19 09:16:18.383361642,shampoo,1,18800,18800
20250419-00006053,20230924-00001074,2025-04-19 09:16:18.383361642,chicken_breast_500g,8,36800,294400
20250419-00006053,20230924-00001074,2025-04-19 09:16:18.383361642,vegetable_oil_1L,16,26600,425600
20250419-00006054,20241118-00002102,2025-04-19 09:52:38.612073387,tortilla_chips_150g,1,19000,19000
20250419-00006054,20241118-00002102,2025-04-19 09:52:38.612073387,whole_chicken_1kg,1,53800,53800
20250419-00006054,20241118-00002102,2025-04-19 09:52:38.612073387,toothpaste,3,17200,51600
20250419-00006055,20240828-00001902,2025-04-19 11:36:53.658611891,shrimp_fresh_500g,9,92500,832500
20250419-00006055,20240828-00001902,2025-04-19 11:36:53.658611891,tuna_steak_500g,4,60100,240400
20250419-00006055,20240828-00001902,2025-04-19 11:36:53.658611891,limes,3,1700,5100
20250419-00006055,20240828-00001902,2025-04-19 11:36:53.658611891,beets,4,2900,11600
20250419-00006055,20240828-00001902,2025-04-19 11:36:53.658611891,dori_fillet_500g,8,44700,357600
20250419-00006055,20240828-00001902,2025-04-19 11:36:53.658611891,multigrain_bread,8,24300,194400
20250419-00006055,20240828-00001902,2025-04-19 11:36:53.658611891,chicken_breast_500g,11,32100,353100
20250419-00006055,20240828-00001902,2025-04-19 11:36:53.658611891,barbecue_marinade_250mL,7,23100,161700
20250419-00006055,20240828-00001902,2025-04-19 11:36:53.658611891,frozen_noodles,5,38600,193000
20250419-00006055,20240828-00001902,2025-04-19 11:36:53.658611891,sugar_cookies,10,4800,48000
20250419-00006055,20240828-00001902,2025-04-19 11:36:53.658611891,margarine_200g,8,8600,68800
20250419-00006055,20240828-00001902,2025-04-19 11:36:53.658611891,brown_rice_1kg,12,24800,297600
20250419-00006055,20240828-00001902,2025-04-19 11:36:53.658611891,lamb_chop_300g,13,75800,985400
20250419-00006055,20240828-00001902,2025-04-19 11:36:53.658611891,all_purpose_cleaner,3,25800,77400
20250419-00006056,20240616-00001736,2025-04-19 12:18:02.267752131,moisturizer,1,27900,27900
20250419-00006056,20240616-00001736,2025-04-19 12:18:02.267752131,mineral_water_B_600mL,1,4600,4600
20250419-00006056,20240616-00001736,2025-04-19 12:18:02.267752131,whole_wheat_bread,3,23600,70800
20250419-00006056,20240616-00001736,2025-04-19 12:18:02.267752131,cantaloupe,1,35100,35100
20250419-00006056,20240616-00001736,2025-04-19 12:18:02.267752131,mixed_vegetables_1kg,3,30800,92400
20250419-00006056,20240616-00001736,2025-04-19 12:18:02.267752131,shampoo,1,20400,20400
20250419-00006056,20240616-00001736,2025-04-19 12:18:02.267752131,brown_rice_1kg,6,27600,165600
20250419-00006056,20240616-00001736,2025-04-19 12:18:02.267752131,croissant,4,9900,39600
20250419-00006056,20240616-00001736,2025-04-19 12:18:02.267752131,ground_beef_500g,1,50800,50800
20250419-00006056,20240616-00001736,2025-04-19 12:18:02.267752131,margarine_200g,4,8000,32000
20250419-00006056,20240616-00001736,2025-04-19 12:18:02.267752131,frozen_dumplings,7,43900,307300
20250419-00006057,20240518-00001688,2025-04-19 13:05:35.747878349,potatoes,3,2200,6600
20250419-00006057,20240518-00001688,2025-04-19 13:05:35.747878349,premium_white_rice_5kg,1,109400,109400
20250419-00006057,20240518-00001688,2025-04-19 13:05:35.747878349,lamb_chop_300g,2,85300,170600
20250419-00006057,20240518-00001688,2025-04-19 13:05:35.747878349,cantaloupe,1,43200,43200
20250419-00006057,20240518-00001688,2025-04-19 13:05:35.747878349,cherries,3,6200,18600
20250419-00006057,20240518-00001688,2025-04-19 13:05:35.747878349,shrimp_fresh_500g,1,87900,87900
20250419-00006057,20240518-00001688,2025-04-19 13:05:35.747878349,whole_chicken_1kg,6,51600,309600
20250419-00006058,20240725-00001826,2025-04-19 15:12:19.421040205,orange_soda_500mL,1,19200,19200
20250419-00006058,20240725-00001826,2025-04-19 15:12:19.421040205,shampoo,1,19100,19100
20250419-00006058,20240725-00001826,2025-04-19 15:12:19.421040205,tuna_steak_500g,1,65700,65700
20250419-00006058,20240725-00001826,2025-04-19 15:12:19.421040205,chicken_wings_500g,4,33300,133200
20250419-00006058,20240725-00001826,2025-04-19 15:12:19.421040205,lettuce,2,2800,5600
20250419-00006059,20240101-00001432,2025-04-19 17:24:30.821367253,mangoes,6,4600,27600
20250419-00006059,20240101-00001432,2025-04-19 17:24:30.821367253,lettuce,6,3200,19200
20250419-00006059,20240101-00001432,2025-04-19 17:24:30.821367253,shampoo,1,22000,22000
20250419-00006059,20240101-00001432,2025-04-19 17:24:30.821367253,regular_eggs_10pcs,4,19600,78400
20250419-00006059,20240101-00001432,2025-04-19 17:24:30.821367253,mixed_vegetables_1kg,5,34200,171000
20250419-00006059,20240101-00001432,2025-04-19 17:24:30.821367253,blueberries,6,15800,94800
20250419-00006059,20240101-00001432,2025-04-19 17:24:30.821367253,greek_yogurt_150g,1,20700,20700
20250419-00006059,20240101-00001432,2025-04-19 17:24:30.821367253,beef_steak_300g,2,66300,132600
20250419-00006059,20240101-00001432,2025-04-19 17:24:30.821367253,cheese_popcorn_100g,2,14700,29400
20250419-00006059,20240101-00001432,2025-04-19 17:24:30.821367253,frozen_pizza,2,49200,98400
20250419-00006059,20240101-00001432,2025-04-19 17:24:30.821367253,chicken_breast_500g,4,39500,158000
20250419-00006059,20240101-00001432,2025-04-19 17:24:30.821367253,whole_chicken_1kg,5,61800,309000
20250419-00006059,20240101-00001432,2025-04-19 17:24:30.821367253,honey_granola_bars_100g,1,26800,26800
20250419-00006059,20240101-00001432,2025-04-19 17:24:30.821367253,paper_towels,3,13300,39900
20250419-00006059,20240101-00001432,2025-04-19 17:24:30.821367253,lamb_leg_1kg,3,187200,561600
20250419-00006060,20230419-00000437,2025-04-19 18:50:29.040255610,chicken_thigh_500g,7,40000,280000
20250419-00006060,20230419-00000437,2025-04-19 18:50:29.040255610,teriyaki_marinade_250mL,1,26600,26600
20250419-00006060,20230419-00000437,2025-04-19 18:50:29.040255610,kale,5,4400,22000
20250419-00006060,20230419-00000437,2025-04-19 18:50:29.040255610,multigrain_bread,1,22100,22100
20250419-00006060,20230419-00000437,2025-04-19 18:50:29.040255610,lamb_leg_1kg,2,184200,368400
20250419-00006060,20230419-00000437,2025-04-19 18:50:29.040255610,plums,3,3000,9000
20250419-00006060,20230419-00000437,2025-04-19 18:50:29.040255610,cherries,4,7700,30800
20250419-00006060,20230419-00000437,2025-04-19 18:50:29.040255610,shampoo,2,19400,38800
20250419-00006060,20230419-00000437,2025-04-19 18:50:29.040255610,carrots,4,2500,10000
20250419-00006060,20230419-00000437,2025-04-19 18:50:29.040255610,chocolate_granola_bars_100g,1,23900,23900
20250419-00006060,20230419-00000437,2025-04-19 18:50:29.040255610,toilet_paper,1,14800,14800
20250419-00006060,20230419-00000437,2025-04-19 18:50:29.040255610,frozen_dumplings,1,42800,42800
20250419-00006060,20230419-00000437,2025-04-19 18:50:29.040255610,premium_white_rice_5kg,3,105300,315900
20250419-00006060,20230419-00000437,2025-04-19 18:50:29.040255610,apple_juice_750mL,1,37200,37200
20250419-00006061,20250410-00002465,2025-04-19 17:52:26.134699128,margarine_200g,1,9500,9500
20250419-00006062,20241124-00002118,2025-04-19 20:26:21.245375760,shrimp_fresh_500g,1,104600,104600
20250419-00006062,20241124-00002118,2025-04-19 20:26:21.245375760,potato_chips_150g,2,16600,33200
20250419-00006062,20241124-00002118,2025-04-19 20:26:21.245375760,peas_1kg,1,27500,27500
20250419-00006062,20241124-00002118,2025-04-19 20:26:21.245375760,paper_towels,1,12700,12700
20250419-00006063,20241008-00002005,2025-04-19 18:54:09.282440542,whole_wheat_bread,4,24000,96000
20250419-00006063,20241008-00002005,2025-04-19 18:54:09.282440542,unsalted_butter_200g,2,22500,45000
20250419-00006063,20241008-00002005,2025-04-19 18:54:09.282440542,lettuce,1,2800,2800
20250419-00006063,20241008-00002005,2025-04-19 18:54:09.282440542,vanilla_cake,3,47000,141000
20250419-00006063,20241008-00002005,2025-04-19 18:54:09.282440542,paper_towels,1,13700,13700
20250419-00006063,20241008-00002005,2025-04-19 18:54:09.282440542,carrots,4,2300,9200
20250419-00006063,20241008-00002005,2025-04-19 18:54:09.282440542,lamb_chop_300g,1,73000,73000
20250419-00006063,20241008-00002005,2025-04-19 18:54:09.282440542,olive_oil_500mL,1,49300,49300
20250419-00006063,20241008-00002005,2025-04-19 18:54:09.282440542,chocolate_chip_cookies,3,8900,26700
20250419-00006064,20230102-00000049,2025-04-19 18:59:36.807830379,brown_rice_1kg,1,27300,27300
20250419-00006064,20230102-00000049,2025-04-19 18:59:36.807830379,honey_granola_bars_100g,2,25100,50200
20250419-00006064,20230102-00000049,2025-04-19 18:59:36.807830379,chicken_thigh_500g,1,39500,39500
20250419-00006065,20250407-00002458,2025-04-19 19:26:05.846634569,buttered_popcorn_100g,2,10900,21800
20250419-00006065,20250407-00002458,2025-04-19 19:26:05.846634569,oranges,2,3000,6000
20250419-00006065,20250407-00002458,2025-04-19 19:26:05.846634569,flavored_yogurt_150g,3,17500,52500
20250419-00006065,20250407-00002458,2025-04-19 19:26:05.846634569,white_rice_5kg,9,65300,587700
20250419-00006065,20250407-00002458,2025-04-19 19:26:05.846634569,lettuce,3,3100,9300
20250419-00006065,20250407-00002458,2025-04-19 19:26:05.846634569,spinach,4,4000,16000
20250419-00006065,20250407-00002458,2025-04-19 19:26:05.846634569,spinach,2,4400,8800
20250419-00006065,20250407-00002458,2025-04-19 19:26:05.846634569,mangoes,2,3700,7400
20250419-00006065,20250407-00002458,2025-04-19 19:26:05.846634569,watermelon,2,63300,126600
20250419-00006065,20250407-00002458,2025-04-19 19:26:05.846634569,lamb_leg_1kg,4,166000,664000
20250419-00006065,20250407-00002458,2025-04-19 19:26:05.846634569,chicken_breast_500g,6,40000,240000
20250419-00006065,20250407-00002458,2025-04-19 19:26:05.846634569,fruit_granola_bars_100g,1,24200,24200
20250419-00006065,20250407-00002458,2025-04-19 19:26:05.846634569,black_tea_100g,2,12100,24200
20250419-00006065,20250407-00002458,2025-04-19 19:26:05.846634569,beef_steak_300g,1,76100,76100
20250419-00006065,20250407-00002458,2025-04-19 19:26:05.846634569,kale,4,5300,21200
20250419-00006066,20240402-00001600,2025-04-19 22:39:04.766768275,ground_beef_500g,1,56700,56700
20250419-00006066,20240402-00001600,2025-04-19 22:39:04.766768275,potatoes,1,2200,2200
20250419-00006066,20240402-00001600,2025-04-19 22:39:04.766768275,premium_white_rice_5kg,1,124100,124100
20250420-00006067,20250301-00002342,2025-04-20 00:41:05.070917314,jasmine_tea_100g,6,17700,106200
20250420-00006067,20250301-00002342,2025-04-20 00:41:05.070917314,corn_1kg,5,32100,160500
20250420-00006067,20250301-00002342,2025-04-20 00:41:05.070917314,toilet_paper,1,15200,15200
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,tuna_fillet_500g,5,63300,316500
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,beets,7,3100,21700
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,frozen_dumplings,3,41800,125400
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,lamb_chop_300g,11,65700,722700
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,multigrain_bread,6,23000,138000
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,teriyaki_marinade_250mL,11,25400,279400
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,greek_yogurt_150g,6,22400,134400
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,frozen_pizza,1,54300,54300
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,instant_coffee_200g,4,18400,73600
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,potatoes,3,2100,6300
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,shrimp_fresh_500g,7,109300,765100
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,frozen_pizza,6,52900,317400
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,vinaigrette_250mL,17,14900,253300
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,frozen_dumplings,5,34500,172500
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,beef_roast_1kg,5,161600,808000
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,spinach,3,3900,11700
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,danish,4,14800,59200
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,chicken_thigh_500g,7,40500,283500
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,potatoes,8,2400,19200
20250420-00006068,20240208-00001491,2025-04-20 10:19:54.432818166,black_pepper,13,6900,89700
20250420-00006069,20230219-00000230,2025-04-20 11:02:55.502845554,chicken_wings_500g,2,29300,58600
20250420-00006069,20230219-00000230,2025-04-20 11:02:55.502845554,carrots,2,2500,5000
20250420-00006069,20230219-00000230,2025-04-20 11:02:55.502845554,toothpaste,1,15200,15200
20250420-00006069,20230219-00000230,2025-04-20 11:02:55.502845554,chocolate_chip_cookies,2,8600,17200
20250420-00006069,20230219-00000230,2025-04-20 11:02:55.502845554,facial_cleanser,3,20600,61800
20250420-00006069,20230219-00000230,2025-04-20 11:02:55.502845554,plums,3,3300,9900
20250420-00006070,20250403-00002447,2025-04-20 13:32:13.134067009,apple_juice_750mL,6,30900,185400
20250420-00006070,20250403-00002447,2025-04-20 13:32:13.134067009,lamb_leg_1kg,2,150100,300200
20250420-00006070,20250403-00002447,2025-04-20 13:32:13.134067009,carrots,7,2100,14700
20250420-00006070,20250403-00002447,2025-04-20 13:32:13.134067009,corn_1kg,5,27600,138000
20250420-00006070,20250403-00002447,2025-04-20 13:32:13.134067009,margarine_200g,1,9000,9000
20250420-00006070,20250403-00002447,2025-04-20 13:32:13.134067009,premium_white_rice_5kg,3,107100,321300
20250420-00006070,20250403-00002447,2025-04-20 13:32:13.134067009,limes,5,1500,7500
20250420-00006070,20250403-00002447,2025-04-20 13:32:13.134067009,whole_chicken_1kg,3,58700,176100
20250420-00006070,20250403-00002447,2025-04-20 13:32:13.134067009,spinach,4,3500,14000
20250420-00006071,20241105-00002073,2025-04-20 13:07:18.079940750,premium_white_rice_5kg,8,98500,788000
20250420-00006071,20241105-00002073,2025-04-20 13:07:18.079940750,ground_coffee_250g,2,26800,53600
20250420-00006071,20241105-00002073,2025-04-20 13:07:18.079940750,margarine_200g,3,8800,26400
20250420-00006071,20241105-00002073,2025-04-20 13:07:18.079940750,mayonnaise,1,13300,13300
20250420-00006071,20241105-00002073,2025-04-20 13:07:18.079940750,teriyaki_marinade_250mL,1,28000,28000
20250420-00006071,20241105-00002073,2025-04-20 13:07:18.079940750,sunscreen,1,27600,27600
20250420-00006071,20241105-00002073,2025-04-20 13:07:18.079940750,frozen_pizza,5,48000,240000
20250420-00006071,20241105-00002073,2025-04-20 13:07:18.079940750,chicken_thigh_500g,3,33600,100800
20250420-00006071,20241105-00002073,2025-04-20 13:07:18.079940750,lamb_leg_1kg,7,166300,1164100
20250420-00006071,20241105-00002073,2025-04-20 13:07:18.079940750,chocolate_muffin,2,7500,15000
20250420-00006072,20230519-00000553,2025-04-20 13:28:39.332341742,chicken_breast_500g,4,33700,134800
20250420-00006072,20230519-00000553,2025-04-20 13:28:39.332341742,white_rice_5kg,7,71300,499100
20250420-00006072,20230519-00000553,2025-04-20 13:28:39.332341742,potatoes,1,2300,2300
20250420-00006072,20230519-00000553,2025-04-20 13:28:39.332341742,peas_1kg,3,32200,96600
20250420-00006072,20230519-00000553,2025-04-20 13:28:39.332341742,spinach,7,4100,28700
20250420-00006072,20230519-00000553,2025-04-20 13:28:39.332341742,ranch_dressing_250mL,2,17500,35000
20250420-00006072,20230519-00000553,2025-04-20 13:28:39.332341742,veggie_chips_150g,1,19400,19400
20250420-00006072,20230519-00000553,2025-04-20 13:28:39.332341742,shampoo,3,19900,59700
20250420-00006073,20230822-00000941,2025-04-20 13:37:16.104161035,potato_chips_150g,3,16500,49500
20250420-00006073,20230822-00000941,2025-04-20 13:37:16.104161035,caramel_popcorn_100g,2,15700,31400
20250420-00006073,20230822-00000941,2025-04-20 13:37:16.104161035,frozen_noodles,2,38400,76800
20250420-00006073,20230822-00000941,2025-04-20 13:37:16.104161035,potatoes,5,2100,10500
20250420-00006073,20230822-00000941,2025-04-20 13:37:16.104161035,mixed_vegetables_1kg,3,32300,96900
20250420-00006073,20230822-00000941,2025-04-20 13:37:16.104161035,frozen_pizza,3,50800,152400
20250420-00006073,20230822-00000941,2025-04-20 13:37:16.104161035,lettuce,3,2800,8400
20250420-00006073,20230822-00000941,2025-04-20 13:37:16.104161035,tuna_fillet_500g,1,61900,61900
20250420-00006074,20230101-00000030,2025-04-20 14:56:39.352198737,whole_milk_1L,2,20200,40400
20250420-00006074,20230101-00000030,2025-04-20 14:56:39.352198737,whole_chicken_1kg,5,63400,317000
20250420-00006074,20230101-00000030,2025-04-20 14:56:39.352198737,teriyaki_marinade_250mL,4,29000,116000
20250420-00006074,20230101-00000030,2025-04-20 14:56:39.352198737,chicken_breast_500g,2,47300,94600
20250420-00006074,20230101-00000030,2025-04-20 14:56:39.352198737,beef_steak_300g,3,67200,201600
20250420-00006074,20230101-00000030,2025-04-20 14:56:39.352198737,white_rice_5kg,6,68700,412200
20250420-00006074,20230101-00000030,2025-04-20 14:56:39.352198737,lamb_leg_1kg,3,179100,537300
20250420-00006074,20230101-00000030,2025-04-20 14:56:39.352198737,raspberries,1,18500,18500
20250420-00006074,20230101-00000030,2025-04-20 14:56:39.352198737,tuna_fillet_500g,1,61500,61500
20250420-00006075,20250111-00002213,2025-04-20 16:26:02.628925981,frozen_pizza,6,54900,329400
20250420-00006075,20250111-00002213,2025-04-20 16:26:02.628925981,dori_fillet_500g,1,45800,45800
20250420-00006075,20250111-00002213,2025-04-20 16:26:02.628925981,whole_milk_1L,3,21900,65700
20250420-00006075,20250111-00002213,2025-04-20 16:26:02.628925981,cinnamon,1,9800,9800
20250420-00006075,20250111-00002213,2025-04-20 16:26:02.628925981,white_rice_5kg,5,74600,373000
20250420-00006075,20250111-00002213,2025-04-20 16:26:02.628925981,lettuce,7,2700,18900
20250420-00006075,20250111-00002213,2025-04-20 16:26:02.628925981,lamb_chop_300g,4,84200,336800
20250420-00006075,20250111-00002213,2025-04-20 16:26:02.628925981,chicken_thigh_500g,6,32300,193800
20250420-00006075,20250111-00002213,2025-04-20 16:26:02.628925981,whole_chicken_1kg,4,62000,248000
20250420-00006075,20250111-00002213,2025-04-20 16:26:02.628925981,spinach,4,4400,17600
20250420-00006075,20250111-00002213,2025-04-20 16:26:02.628925981,kale,8,5300,42400
20250420-00006076,20250413-00002477,2025-04-20 15:45:04.778205990,italian_dressing_250mL,10,16500,165000
20250420-00006076,20250413-00002477,2025-04-20 15:45:04.778205990,frozen_noodles,3,38400,115200
20250420-00006076,20250413-00002477,2025-04-20 15:45:04.778205990,chicken_breast_500g,6,39600,237600
20250420-00006076,20250413-00002477,2025-04-20 15:45:04.778205990,lamb_leg_1kg,13,158800,2064400
20250420-00006076,20250413-00002477,2025-04-20 15:45:04.778205990,beef_roast_1kg,8,161900,1295200
20250420-00006076,20250413-00002477,2025-04-20 15:45:04.778205990,lemon_herb_marinade_250mL,6,24400,146400
20250420-00006076,20250413-00002477,2025-04-20 15:45:04.778205990,black_pepper,12,7200,86400
20250420-00006076,20250413-00002477,2025-04-20 15:45:04.778205990,peaches,7,3600,25200
20250420-00006076,20250413-00002477,2025-04-20 15:45:04.778205990,premium_white_rice_5kg,9,100200,901800
20250420-00006076,20250413-00002477,2025-04-20 15:45:04.778205990,ketchup,11,10600,116600
20250420-00006076,20250413-00002477,2025-04-20 15:45:04.778205990,facial_cleanser,1,19300,19300
20250420-00006076,20250413-00002477,2025-04-20 15:45:04.778205990,beets,7,3200,22400
20250420-00006076,20250413-00002477,2025-04-20 15:45:04.778205990,beets,7,3400,23800
20250420-00006076,20250413-00002477,2025-04-20 15:45:04.778205990,dried_mangoes_100g,3,26000,78000
20250420-00006076,20250413-00002477,2025-04-20 15:45:04.778205990,oat_milk_1L,2,31100,62200
20250420-00006076,20250413-00002477,2025-04-20 15:45:04.778205990,red_velvet_cake,2,65200,130400
20250420-00006077,20230526-00000582,2025-04-20 16:40:59.030805453,green_tea_100g,1,15500,15500
20250420-00006077,20230526-00000582,2025-04-20 16:40:59.030805453,paprika,1,9500,9500
20250420-00006077,20230526-00000582,2025-04-20 16:40:59.030805453,frozen_dumplings,1,50400,50400
20250420-00006077,20230526-00000582,2025-04-20 16:40:59.030805453,peas_1kg,3,29100,87300
20250420-00006077,20230526-00000582,2025-04-20 16:40:59.030805453,almonds_200g,1,65700,65700
20250420-00006077,20230526-00000582,2025-04-20 16:40:59.030805453,regular_eggs_10pcs,4,20700,82800
20250420-00006077,20230526-00000582,2025-04-20 16:40:59.030805453,premium_white_rice_5kg,4,104000,416000
20250420-00006077,20230526-00000582,2025-04-20 16:40:59.030805453,mineral_water_B_600mL,2,4900,9800
20250420-00006078,20230618-00000658,2025-04-20 16:53:04.896044890,oatmeal_raisin_cookies,1,10300,10300
20250420-00006078,20230618-00000658,2025-04-20 16:53:04.896044890,italian_dressing_250mL,1,19200,19200
20250420-00006078,20230618-00000658,2025-04-20 16:53:04.896044890,tuna_fillet_500g,2,59800,119600
20250420-00006078,20230618-00000658,2025-04-20 16:53:04.896044890,dried_cranberries_100g,1,29600,29600
20250420-00006078,20230618-00000658,2025-04-20 16:53:04.896044890,spinach,4,3800,15200
20250420-00006078,20230618-00000658,2025-04-20 16:53:04.896044890,frozen_noodles,5,40500,202500
20250420-00006078,20230618-00000658,2025-04-20 16:53:04.896044890,mixed_vegetables_1kg,4,35000,140000
20250420-00006078,20230618-00000658,2025-04-20 16:53:04.896044890,jasmine_tea_100g,2,16600,33200
20250420-00006079,20240119-00001458,2025-04-20 18:50:43.388091272,peas_1kg,5,25700,128500
20250420-00006079,20240119-00001458,2025-04-20 18:50:43.388091272,toothpaste,3,12100,36300
20250420-00006079,20240119-00001458,2025-04-20 18:50:43.388091272,beef_steak_300g,2,61000,122000
20250420-00006079,20240119-00001458,2025-04-20 18:50:43.388091272,carrots,4,2100,8400
20250420-00006079,20240119-00001458,2025-04-20 18:50:43.388091272,strawberries,4,12400,49600
20250420-00006079,20240119-00001458,2025-04-20 18:50:43.388091272,jasmine_tea_100g,1,18500,18500
20250420-00006079,20240119-00001458,2025-04-20 18:50:43.388091272,carrots,3,2400,7200
20250420-00006079,20240119-00001458,2025-04-20 18:50:43.388091272,skim_milk_1L,4,26100,104400
20250420-00006079,20240119-00001458,2025-04-20 18:50:43.388091272,beets,7,3400,23800
20250420-00006080,20250122-00002240,2025-04-20 17:37:40.587697721,margarine_200g,2,8000,16000
20250420-00006080,20250122-00002240,2025-04-20 17:37:40.587697721,whole_chicken_1kg,3,55200,165600
20250420-00006080,20250122-00002240,2025-04-20 17:37:40.587697721,banana_nut_muffin,3,9000,27000
20250420-00006080,20250122-00002240,2025-04-20 17:37:40.587697721,lamb_chop_300g,1,86300,86300
